Cluster ID,confidence_score,,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts,data_source,description 
2240,1.0,2246,2225,,,,,brukh shur,,,"{""given-name"": ""brukh"", ""surname"": ""shur""}",0,
2241,1.0,2247,2226,,,,,zeiyg shur,,,"{""primary-name"": ""zeiyg shur"", ""given-name"": ""zeiyg"", ""surname"": ""shur""}",0,
138,0.74774224,2248,2227,,,,,berta shurok,,,"{""primary-name"": ""berta shurok"", ""given-name"": ""berta"", ""surname"": ""shurok""}",0,
2242,1.0,2249,2228,,,,,r shushnh,,,"{""given-name"": ""shushnh""}",0,
2243,1.0,2250,2229,,,,,mark (voif-mrdkhy) shzveyd,,,"{""given-name"": ""mark"", ""alternative-name"": ""voif-mrdkhy"", ""surname"": ""shzveyd""}",0,
2244,1.0,2251,2230,,,,,mshh shtabzyb,,,"{""given-name"": ""mshh"", ""surname"": ""shtabzyb""}",0,
2245,1.0,2252,2231,,,,,brhm (mshh) shtkeder,,,"{""primary-name"": ""shtkeder"", ""given-name"": ""brhm"", ""alternative-name"": ""mshh""}",0,
2246,1.0,2253,2232,,,,,eva (khuh) shtkeder,,,"{""given-name"": ""eva"", ""alternative-name"": ""khuh"", ""surname"": ""shtkeder""}",0,
2247,1.0,2254,2233,,,,,shimh shtarkman,,,"{""given-name"": ""shimh"", ""surname"": ""shtrkmn""}",0,
2248,1.0,2255,2234,,,,,erdynand shtoyb,,,"{""primary-name"": ""shtoyb"", ""given-name"": ""erdynand""}",0,
2249,1.0,2256,2235,,,,,adoif (brhm) shteyn,,,"{""given-name"": ""brhm"", ""alternative-name"": ""adoif"", ""surname"": ""shteyn""}",0,
2250,1.0,2257,2236,,,,,aiyosha (iyhu) shteyn,,,"{""given-name"": ""aiyosh"", ""alternative-name"": ""iyhu"", ""surname"": ""shteyn""}",0,
2251,1.0,2258,2237,,,,,gyti shteyn,laski:yt/lex/S/stein-gitel.htm,,"{""given-name"": ""gyti"", ""surname"": ""shteyn""}",0,
2252,1.0,2259,2238,,,,,m b (mshh-ver varnshteyn) shteyn,,,"{""primary-name"": ""mshh-ber varnshteyn"", ""given-name"": ""mshh-ber"", ""surname"": ""shteyn"", ""acronym"": ""m b""}",0,
2253,1.0,2260,2239,,,,,iyezr shteynvarg,,,"{""given-name"": ""iyezr"", ""surname"": ""shteynvarg""}",0,
2254,1.0,2261,2240,,,,,shimh shteynverg,,,"{""given-name"": ""shimh"", ""surname"": ""shteynverg""}",0,
2255,1.0,2262,2241,,,,,herman (hyrsh-prts) shtyt,,,"{""primary-name"": ""herman"", ""alternative-name"": ""hyrsh-prts"", ""surname"": ""shtyt""}",0,
324,0.5506689,2263,2242,,,,,samy shterbakh,laski:moyt/lex/S/shternbakh-sammy-v5.htm,,"{""given-name"": ""samy"", ""surname"": ""shterbakh""}",0,
2256,1.0,2264,2243,,,,,yshri shtern,,,"{""primary-name"": ""yshri shtern"", ""given-name"": ""yshri"", ""surname"": ""shtern""}",0,
325,0.5298099,2265,2244,,,,,heroid shternberg,,,"{""given-name"": ""heroid"", ""surname"": ""shternberg""}",0,
2257,1.0,2266,2245,,,,,nkhum shternheym,,,"{""given-name"": ""nkhum"", ""surname"": ""shternheym""}",0,
2258,1.0,2267,2246,,,,,mshh shtrasberg,,,"{""given-name"": ""mshh"", ""surname"": ""shtrasberg""}",0,
2259,1.0,2268,2247,,,,,vrderzynger un oikszynger,,,"{""given-name"": ""vrderzynger"", ""professional-name"": ""uikszynger""}",0,
2260,1.0,2269,2248,,,,,maks shtreng,laski:yt/lex/S/streng-max.htm,,"{""given-name"": ""maks"", ""surname"": ""shtreng""}",0,
139,0.6045985,2270,2249,,,,,monya (mona gavurska) sheyn,,,"{""primary-name"": ""monya"", ""alternative-name"": ""mona"", ""surname"": ""sheyn"", ""nisba"": ""gavurska""}",0,
2261,1.0,2271,2250,,,,,yekb (sur) sheyer,,,"{""given-name"": ""yekb"", ""alternative-name"": ""sur"", ""surname"": ""sheyer""}",0,
2262,1.0,2272,2251,,,,,eyer sheyke,,,"{""given-name"": ""sheyke"", ""surname"": ""eyer""}",0,
2263,1.0,2273,2252,,,,,dzhek sheykevytsh,,,"{""given-name"": ""dzhek"", ""surname"": ""sheykevytsh""}",0,
2264,1.0,2274,2253,,,,,nyna sheykevytsh,,,"{""given-name"": ""nyna"", ""surname"": ""sheykevytsh""}",0,
2265,1.0,2275,2254,,,,,rudoif (kheym-mrdkhy) shyidkroyt,,,"{""primary-name"": ""rudoif"", ""given-name"": ""kheym-mrdkhy"", ""alternative-name"": ""kheym-mrdkhy"", ""surname"": ""shyidkroyt""}",0,
2266,1.0,2276,2255,,,,,sem (shmkhh) shyiyng,,,"{""given-name"": ""shmkhh"", ""alternative-name"": ""sem"", ""surname"": ""shyiyng""}",0,
2267,1.0,2277,2256,,,,,roza (ryki vryh) shyiyng,,,"{""given-name"": ""roza"", ""alternative-name"": ""ryki"", ""middle-name"": ""vryh"", ""surname"": ""shyiyng""}",0,
2268,1.0,2278,2257,,,,,rbkh (vuzgan shyier,,,"{""given-name"": ""rbkh"", ""alternative-name"": ""vuzgan"", ""surname"": ""shyir""}",0,
326,0.57208735,2279,2258,,,,,brhm-shmui shymansky (seymon),,,"{""given-name"": ""brhm-shmui"", ""alternative-name"": ""seymon"", ""surname"": ""shymansky""}",0,
2269,1.0,2280,2259,,,,,shymeie der heyzeryker (shmyeie),,,"{""given-name"": ""shymeie"", ""alternative-name"": ""shmyeie"", ""professional-name"": ""der heyzeryker""}",0,
2270,1.0,2281,2260,,,,,dzheykob r shyf,,,"{""primary-name"": ""shyf"", ""given-name"": ""dzheykob"", ""salutation"": ""r""}",0,
2271,1.0,2282,2261,,,,,ytskhk shyper,,,"{""given-name"": ""ytskhk"", ""surname"": ""shyper""}",0,
2272,1.0,2283,2262,,,,,shykager dramatyshe gezeishat,,,"{""primary-name"": ""shykager dramatyshe gezeishat"", ""professional-name"": ""gzishat""}",0,
2273,1.0,2284,2263,,,,,ytskhk shiosverg,,,"{""given-name"": ""ytskhk"", ""surname"": ""shiosverg""}",0,
2274,1.0,2285,2264,,,,,shimh shiakman,,,"{""given-name"": ""shimh"", ""surname"": ""shiakmn""}",0,
2275,1.0,2286,2265,,,,,shium) shium-eiykhm (ravynovytsh,,,"{""primary-name"": ""shium-eiykhm"", ""given-name"": ""shium"", ""alternative-name"": ""shium-eiykhm"", ""surname"": ""ravynovytsh"", ""honorific"": ""rb""}",0,
2276,1.0,2287,2266,,,,,yusf shiyvnyk,,,"{""given-name"": ""yusf"", ""surname"": ""shiyvnyk""}",0,
2277,1.0,2288,2267,,,,,geny shiyt,,,"{""primary-name"": ""ygey"", ""surname"": ""shiyt""}",0,
2278,1.0,2289,2268,,,,,neytan shiyf,,,"{""given-name"": ""neytan"", ""surname"": ""shiyf""}",0,
2279,1.0,2290,2269,,,,,adaif shiyershteyn,,,"{""primary-name"": ""shiyershteyn"", ""given-name"": ""adaif"", ""surname"": ""shiyershteyn""}",0,
2280,1.0,2291,2270,,,,,nkhmyh shmyn,,,"{""given-name"": ""nkhmyh"", ""surname"": ""shmeyn""}",0,
2281,1.0,2292,2271,,,,,shimh shmuievytsh,,,"{""given-name"": ""shimh"", ""surname"": ""shmuievytsh""}",0,
2282,1.0,2294,2272,,,,,mshh shmsh,,,"{""given-name"": ""mshh"", ""surname"": ""shmsh""}",0,
2283,1.0,2295,2273,,,,,m shnyur,,,"{""surname"": ""shnyur""}",0,
2284,1.0,2296,2274,,,,,shimh shneyder,,,"{""given-name"": ""shimh"", ""surname"": ""shneyder""}",0,
2285,1.0,2297,2275,,,,,sem shneyer,,,"{""primary-name"": ""sem shneyer"", ""given-name"": ""sem"", ""surname"": ""shneyer""}",0,
2286,1.0,2298,2276,,,,,rey shneyer,,,"{""primary-name"": ""shneyer"", ""given-name"": ""rey""}",0,
2287,1.0,2299,2277,,,,,iuys (yshri-ieyv) shnytser,,,"{""given-name"": ""iuys"", ""alternative-name"": ""yshri-ieyv"", ""surname"": ""shnytser""}",0,
245,0.7045222,2300,2278,,,,,markus shnek,,,"{""given-name"": ""markus"", ""surname"": ""shnek""}",0,
2288,1.0,2301,2279,,,,,b (aivert) shehngoid,,,"{""given-name"": ""b"", ""alternative-name"": ""aivert"", ""surname"": ""shehngoid""}",0,
2289,1.0,2302,2280,,,,,beny shehngoid,,,"{""primary-name"": ""beny shehngoid"", ""given-name"": ""beny"", ""surname"": ""shehngoid""}",0,
2290,1.0,2303,2281,,,,,yusf shehngoid,,,"{""given-name"": ""yusf"", ""surname"": ""shehngoid""}",0,
2291,1.0,2304,2282,,,,,kiara shehngoid,,,"{""given-name"": ""kiara"", ""surname"": ""shehngoid""}",0,
2292,1.0,2305,2283,,,,,dud shehnhoits,,,"{""primary-name"": ""shehnhoits"", ""given-name"": ""dud""}",0,
2293,1.0,2306,2284,,,,,myr shehr,,,"{""given-name"": ""myr"", ""surname"": ""shehr""}",0,
2294,1.0,2307,2285,,,,,shevtvytsh,,,"{""surname"": ""shevtvytsh""}",0,
2295,1.0,2308,2286,,,,,ema sheyver-iazarov,,,"{""primary-name"": ""sheyver-iazarov"", ""given-name"": ""ema"", ""surname"": ""sheyver-iazarov""}",0,
268,0.8271536,2309,2287,,,,,yakob shekhtman,laski:moyt/lex/S/shekhtman-yakov-V5.htm,,"{""given-name"": ""yakob"", ""surname"": ""shekhtman""}",0,
269,0.8313239,2310,2288,,,,,manuei shekhtman,,,"{""given-name"": ""manui"", ""surname"": ""shekhtman""}",0,
154,0.54296225,2311,2289,,,,,hrn shekhter,,,"{""given-name"": ""hrn"", ""surname"": ""shekhter""}",0,
155,0.5720007,2312,2290,,,,,ieon shekhter,,,"{""primary-name"": ""ieon shekhter"", ""given-name"": ""ieon"", ""surname"": ""shekhter""}",0,
2296,1.0,2313,2291,,,,,emnui shekhter,,,"{""primary-name"": ""emnui shekhter"", ""given-name"": ""emnui"", ""surname"": ""shekhter""}",0,
250,0.59391046,2314,2292,,,,,dud  shenkman,,,"{""given-name"": ""dud"", ""surname"": ""shenkman""}",0,
251,0.7063853,2315,2293,,,,,zygmund (zeynvi) shenkman,,,"{""primary-name"": ""zygmund"", ""alternative-name"": ""zeynvi"", ""surname"": ""shenkman""}",0,
252,0.85441166,2316,2294,,,,,yoseie shenkman,,,"{""given-name"": ""yoseie"", ""surname"": ""shenkman""}",0,
2297,1.0,2317,2295,,,,,shmui sheti,,,"{""given-name"": ""shmui"", ""surname"": ""sheti""}",0,
2298,1.0,2318,2296,,,,,ssr sher-gryn,,,"{""given-name"": ""ssr"", ""surname"": ""sher-gryn""}",0,
253,0.8830552,2319,2297,,,,,anna sherman,,,"{""given-name"": ""anna"", ""surname"": ""sherman""}",0,
254,0.5676435,2320,2298,,,,,dud sherman,,,"{""primary-name"": ""sherman"", ""given-name"": ""dud"", ""surname"": ""sherman""}",0,
2299,1.0,2321,2299,,,,,yozef sherman,,,"{""primary-name"": ""sherman"", ""given-name"": ""yozef"", ""surname"": ""sherman""}",0,
2300,1.0,2322,2300,,,,,nkhs (shukhmakher) sherman,,,"{""primary-name"": ""sherman"", ""given-name"": ""nkhs"", ""alternative-name"": ""shukhmakher""}",0,
2301,1.0,2323,2301,,,,,yza sherf,,,"{""primary-name"": ""sherf"", ""given-name"": ""yza""}",0,
2302,1.0,2324,2302,,,,,mshh shpyro,,,"{""given-name"": ""mshh"", ""surname"": ""shpyro""}",0,
2303,1.0,2325,2303,,,,,shkiyr,,,"{""surname"": ""shkiyr""}",0,
2304,1.0,2326,2304,,,,,kh shrge,,,"{""given-name"": ""shrge"", ""honorific"": ""kh""}",0,
2305,1.0,2327,2305,,,,,adoif (nsiy-yhushe) shrage,,,"{""primary-name"": ""adoif"", ""alternative-name"": ""nsiy-yhushe"", ""surname"": ""shragh""}",0,
2306,1.0,2328,2306,,,,,kari shramek,,,"{""primary-name"": ""kari shramek"", ""surname"": ""shramek""}",0,
2307,1.0,2329,2307,,,,,ieyv shrytzetser,,,"{""given-name"": ""ieyv"", ""surname"": ""shrytzetser""}",0,
2308,1.0,2330,2308,,,,,ieyvush shpytainyk,,,"{""given-name"": ""ieyvush"", ""surname"": ""shpytainyk""}",0,
2309,1.0,2331,2309,,,,,morys rozenfeid (mshh-yekb aiter),,,"{""primary-name"": ""rozenfeid"", ""given-name"": ""morys"", ""alternative-name"": ""mshh-yekb aiter""}",0,
2310,1.0,,2310,,,,,Dr. Louis M. Gintsburg,,,"{""given-name"": ""Louis"", ""middle-name"": ""M."", ""surname"": ""Gintsburg"", ""salutation"": ""Dr.""}",1,Dr.Louis M.(Eliyahu) Gintsburg G
2311,1.0,,2311,,,,,Abdul,,,"{""given-name"": ""Abdul""}",1,"Abdul Born in Stambul [Istanbul], he was allowed to perform there in the Yiddish theatre with ""amateurs,"" as well as sing Turkish and Yiddish songs in cabarets.In 1900 he came to Kavkaz (Caucasus - ed.) and, owning a Turkish ""pass, was given the right to live throughout the entirety of Russia.He traveled around with Kompaneyets and later with other troupes"
2312,1.0,,2312,,,,,Mordechai Abelman,,,"{""given-name"": ""Mordechai"", ""surname"": ""Abelman""}",1,"Mordechai Abelman Born on 25 May 1909 in Warsaw.As a youth he connected with a Yiddish dramatic circle, where he demonstrated an ability for the stage.For a long time he played in Warsaw under the auspices of Jacob and Leah Rotbaum"
2313,1.0,,2313,,,,,Tsipa Abelman,,,"{""given-name"": ""Tsipa"", ""surname"": ""Abelman""}",1,"Tsipa Abelman Tsipa was the wife of the famous singer-actor Benny Abelman.According to Itzhak Fishelewitz, she was a tailor and worked in a factory, and only for a short time acted on the Yiddish stage.When she was in America at the start of the twenties, where she acted with her husband in Yiddish vaudeville houses, she published an article in the ""Forward"" an article on 11 May 1905 under the name ""Lozt men tsu naye aktorn?"" Returning to Poland, she participated in 1908 in the production of Jacob Gordin's ""Brothers Lurie,"" and Noakh Prilutski writes about her acting: ""Frau Abelman (Sarah-Devorah)--not with much talent--but acts consistently with might and a great deal of endurance, and that in a rare appearance on the Yiddish stage."" When a cry went out in Warsaw for Abelman to act, she toured throughout the province with her husband, where she used to perform with concerts or with Hebrew evenings for ""krn hisud"" activities"
2314,1.0,,2314,,,,,Ben-Zion Abelson,,,"{""given-name"": ""Zion"", ""surname"": ""Abelson"", ""patronymic"": ""Ben""}",1,"Ben-Zion Abelson Descended from Vilna, Polish-Lithuania.According to the actor Zalmen Koleshnikov, from 1933 to 1937 A.performed in his itinerant troupe across Poland"
2315,1.0,,2315,,,,,Isaac Aberman,,,"{""given-name"": ""Isaac"", ""surname"": ""Aberman""}",1,"Isaac Aberman (Haber) Born on 7 October 1882 in Iasi, Romania.His parents were wine merchants.He studied in a cheder and later in a commercial school"
160,0.5571676,,2316,,,,,Ida Abragam,,,"{""given-name"": ""Ida"", ""surname"": ""Abragam""}",1,"Ida Abragam (Feltenshteyn) She was born on 30 July 1884 in Dvinsk, Latvia.Her father was an employed merchant.She was educated in Berlin"
2316,1.0,,2317,,,,,A. Abramov,,,"{""given-name"": ""A."", ""surname"": ""Abramov""}",1,"A.Abramov (Abram Kogan) A.was born on 2 February 1893 in Kishinev, Bessarabia"
161,0.62491184,,2318,,,,,Adolf Abramov,,,"{""given-name"": ""Adolf"", ""surname"": ""Abramov""}",1,"Adolf Abramov (Abraham Perkoff) P.was born on 21 June 1860 in Boslav, Ukraine.A stepbrother of Yitzhak Perkoff, he received a traditional Jewish education, learning Gemorah with tutors"
162,0.62491184,,2319,,,,,Boris Abramov,,,"{""given-name"": ""Boris"", ""surname"": ""Abramov""}",1,"Boris Abramov (Feynland) Born in Akkerman, Bessarabia, to not-well-off parents.Father -- a printer and a bookbinder.The children: five sons and two daughters, who learned a lot from their books that their father had bound"
2317,1.0,,2320,,,,,Mary Abramov,,,"{""given-name"": ""Mary"", ""surname"": ""Abramov""}",1,"Mary Abramov (Miriam Eynhorn) Born in Radomysl, Kiev Gubernia, Ukraine.Father had traded in lumber and grain and was the owner of the local ""Pilsner Beer Brewery"".Still in school she manifested a great desire to sing and dance and was the darling of the town"
2318,1.0,,2321,,,,,Abramov,,,"{""surname"": ""Abramov""}",1,
2319,1.0,,2322,,,,,Bina Abramovich,,,"{""given-name"": ""Bina"", ""surname"": ""Abramovich""}",1,"Bina Abramovich (Fuks) Born on Simchas Torah, 30 Oct 1865, in Saratov Russia.Her father was a cantonist soldier who served under forced impression dictated by the ukase of Czar Nicholas I, and he was a tailor.Her parents had taken up residence in Nikolayev, but in the meantime, expulsion of the Jews took place, which was applicable even to cantonist soldiers who were normally exempt from such overtly anti-Semitic provisions"
2320,1.0,,2323,,,,,Max Abramovich,,,"{""given-name"": ""Max"", ""surname"": ""Abramovich""}",1,"Max Abramovich (Mendl) A.was born circa 1859 in Odessa, Ukraine.His father was the proprietor of a shoe store, never working by himself because he had a deep desire to wander, and he visited Turkey and other lands"
2321,1.0,,2324,,,,,Ch.E. Abramovits,,,"{""given-name"": ""Ch.E."", ""surname"": ""Abramovits""}",1,Ch.E.Abramovits No biographical data about her can be found anywhere.Known to be from Vilna
164,0.7227846,,2325,,,,,Chaim Abramovitsh,,,"{""given-name"": ""Chaim"", ""surname"": ""Abramovitsh""}",1,"Chaim Abramovitsh An Odesser, he was for seven years a singer in the Vienna wine cellars.He had a beautiful tenor voice and was very well-known in his time.He immigrated to Constantinople where he worked for cigarettes"
2322,1.0,,2326,,,,,Isaak Abramovitsh,,,"{""given-name"": ""Isaak"", ""surname"": ""Abramovitsh""}",1,"Izaak Abramovitsh A.was born on 10 May 1873 in Falticeni, Rumania, as the sole child of Orthodox parents, who gave him a Talmudic education, but at the age of fifteen he acquainted himself with Mikhal Avraham Khayim Khats, and then opened for him the world of Haskalah.A"
2323,1.0,,2327,,,,,Adolph Abrams,,,"{""given-name"": ""Adolph"", ""surname"": ""Abrams""}",1,"Adolph Abrams Born on 15 February 1865 in Iasi, Romania, he studied in a cheder, graduating from a primary school and a two-class gymnasium.He was a bookkeeper in a banking business, and afterwards became a teacher of German, Yiddish and Romanian.In 1900 he came to Chicago, peddled there for a few months, made little money from that, and subsequently assembled a troupe to travel throughout the province"
2324,1.0,,2328,,,,,David Abrams,,,"{""given-name"": ""David"", ""surname"": ""Abrams""}",1,"David Abrams Born on 28 April 1884 in Tiraspol, Ukraine.At the age of eight he entered into R' Hershel's Yeshiva in Uman and learned in a Talner circle.In 1896 he immigrated with his family to London, where A"
2325,1.0,,2329,,,,,G. Abramski,,,"{""given-name"": ""G."", ""surname"": ""Abramski""}",1,"G.Abramski Biographical data -- unknown.In ""Kol mbshr"", (39) from 1869 there was found a correspondent under the name of ""Simchas Torah"", where he studied with an old meskhilim Shteyger in the shtetl N"
2326,1.0,,2330,,,,,Ivan Abramson,,,"{""given-name"": ""Ivan"", ""surname"": ""Abramson""}",1,"Ivan Abramson A.was born on 3 September 1870 in Nikolayev, Vilna Gubernia, Polish Lithuania.He learned in a cheder and with the teacher Elentukh"
2327,1.0,,2331,,,,,Joseph Achron,,,"{""given-name"": ""Joseph"", ""surname"": ""Achron""}",1,"Joseph Achron Born on 1 May 1886 in Lozdzieje (now Lazdijai-ed.), Lithuania.When he was five, the family moved to Warsaw where he took to learning to play the violin seriously.When he was eight he also performed in a charity concert organized by the Polish Countesses Radzivil and Tyszkiewicz"
2328,1.0,,2332,,,,,Moshe Yakov Adershleger,,,"{""given-name"": ""Moshe"", ""middle-name"": ""Yakov"", ""surname"": ""Adershleger""}",1,"Moshe Yakov Adershleger He was born on 11 November 1882 in Olesko, Eastern Galicia, into the family of a poor doctor, whose own father, as an escapee from Russia, had ended the family name Ravitsh and changed it to Adershleger.He learned in a cheder while at the same time in the local primary school, later becoming a ""learned boy"" through a hairdresser in Brody.In the early days he read entire Shomer's novels in small German books"
2329,1.0,,2333,,,,,Amelia Adler,,,"{""given-name"": ""Amelia"", ""surname"": ""Adler""}",1,"Amelia Adler (Sarah-Milka Shtang) A.was born on 11 October 1884 in Tomaszow, Lublin Gubernia, Poland.Later she traveled with her mother, a widow, to Warsaw, and here she worked in a soda water shop"
2330,1.0,,2334,,,,,Benny Adler,,,"{""given-name"": ""Benny"", ""surname"": ""Adler""}",1,"Benny Adler A.was born in 1886 in Galatz (Galaţi), Rumania.His parents were crop exporters"
2331,1.0,,2335,,,,,Celia Adler,,,"{""given-name"": ""Celia"", ""surname"": ""Adler""}",1,"Celia Adler Born in New York, United States.Her parents were the actors Dina Feinman and Jacob P.Adler"
2332,1.0,,2336,,,,,Esther Adler,,,"{""given-name"": ""Esther"", ""surname"": ""Adler""}",1,"Esther Adler (Shatsky) A.was born in Ostrog, White Russia.At the age of sixteen she was brought over to London, England, by her sister Leah Schwartz, and together with her participated in Yiddish amateur productions"
2333,1.0,,2337,,,,,Frances Adler,,,"{""given-name"": ""Frances"", ""surname"": ""Adler""}",1,"Frances Adler A.was born in New York, America.She was the oldest daughter of Sarah and Jacob P"
2334,1.0,,2338,,,,,Hyman Adler,,,"{""given-name"": ""Hyman"", ""surname"": ""Adler""}",1,"Hyman Adler (Bartfeld) A.was born in 1886 in Stanislawow, Galicia.As a child he sung with a cantor"
0,0.5889836,,2339,,,,,Israel Adler,,,"{""given-name"": ""Israel"", ""surname"": ""Adler""}",1,"Israel Adler A.was born on 15 November 1898 in Lodz, Poland, into a privileged family (from his father's side -- family with Dr.Adler-Cohen, including a rabbi from London, the mother -- a grandson of the great industrialist J"
2335,1.0,,2340,,,,,Jacob P. Adler,,,"{""given-name"": ""Jacob"", ""middle-name"": ""P."", ""surname"": ""Adler""}",1,"Jacob P.Adler (Yakov ben Pinchas) A.was born on 1 January 1855 in Odessa, Ukraine"
2336,1.0,,2341,,,,,Julia Adler,,,"{""given-name"": ""Julia"", ""surname"": ""Adler""}",1,"Julia Adler Born in Philadelphia, America.Her parents were Jacob P.and Sara Adler"
2337,1.0,,2342,,,,,Julius Adler,,,"{""given-name"": ""Julius"", ""surname"": ""Adler""}",1,"Julius Adler Born November 15, 1880 in Bialystok, Polish Lithuania.His father was a baker.The correct name of the family was Adler"
2338,1.0,,2343,,,,,Julius Adler,,,"{""given-name"": ""Julius"", ""surname"": ""Adler""}",1,"Julius (Yoel) Adler Born in (23 September, per his gravestone in the Yiddish Theatrical Alliance plot at Mt.Hebron Cemetery in New York-- ed.) 1906 in Bilgoraj, Poland, to Orthodox parents, merchants.He was made an orphan by his father at age six"
2339,1.0,,2344,,,,,Katya Adler,,,"{""given-name"": ""Katya"", ""surname"": ""Adler""}",1,"Katya Adler (Guralnik) She was born on 15 May (A.S.) 1881 in Nikopol, Ukraine.Her father was a merchant"
2340,1.0,,2345,,,,,Sam Adler,,,"{""given-name"": ""Sam"", ""surname"": ""Adler""}",1,"Sam Adler Born circa 1868 in Zvenigorodke, Poltava Gubernia, Ukraine.About his youth, nothing is known.Also it isn't known if the name Adler was his real one, or only a pseudonym"
2341,1.0,,2346,,,,,Sarah Adler,,,"{""given-name"": ""Sarah"", ""surname"": ""Adler""}",1,"Sarah Adler (Sarah-Sonya Levitska, Heine-Haimowitz) A.was born in Odessa, Ukraine.Her parents were merchants"
